ship_id,ship_name,ship_class,ship_type,points,flank_speed,armour,hull,traits,ship_image,nation,nation_name,unit_id
544,Nelson (1942),Nelson,Battleship,685,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck, Radar",nelson_1942.png,royal_navy_ensign.png,Great Britain,810
545,Nelson (1943),Nelson,Battleship,695,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck, Radar",nelson_1942.png,royal_navy_ensign.png,Great Britain,811
546,Nelson (1945),Nelson,Battleship,715,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck, Radar",nelson_1942.png,royal_navy_ensign.png,Great Britain,812
547,Rodney (1939),Nelson,Battleship,610,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck",rodney_1940.png,royal_navy_ensign.png,Great Britain,813
548,Rodney (1941),Nelson,Battleship,635,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck",rodney_1940.png,royal_navy_ensign.png,Great Britain,814
549,Rodney (1942),Nelson,Battleship,700,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck, Radar",rodney_1942.png,royal_navy_ensign.png,Great Britain,815
550,Rodney (1944),Nelson,Battleship,710,"5""",7+,83/27,"Torpedo Belt 2, Armored Deck, Radar",rodney_1942.png,royal_navy_ensign.png,Great Britain,816
551,Barham,Queen Elizabeth (Group 1),Battleship,375,"5""",5+,73/24,"Aircraft 2, Torpedo Belt 2",barham_1941.png,royal_navy_ensign.png,Great Britain,817
552,Malaya,Queen Elizabeth (Group 1),Battleship,370,"5""",5+,71/23,"Aircraft 2, Torpedo Belt 2",malaya_1942.png,royal_navy_ensign.png,Great Britain,818
553,Queen Elizabeth,Queen Elizabeth (Group 2),Battleship,375,"5""",5+,73/24,"Aircraft 2, Torpedo Belt 2",queen_elizabeth_1941.png,royal_navy_ensign.png,Great Britain,819
554,Queen Elizabeth (1941),Queen Elizabeth (Group 2),Battleship,425,"5""",5+,73/24,"Aircraft 2, Torpedo Belt 2, Radar",queen_elizabeth_1941.png,royal_navy_ensign.png,Great Britain,820
555,Queen Elizabeth (1943),Queen Elizabeth (Group 2),Battleship,425,"5""",5+,73/24,"Torpedo Belt 2, Radar",queen_elizabeth_1943.png,royal_navy_ensign.png,Great Britain,821
556,Warspite,Queen Elizabeth (Group 3),Battleship,375,"5""",5+,73/24,"Aircraft 2, Torpedo Belt 2",warspite_1942.png,royal_navy_ensign.png,Great Britain,822
557,Warspite (1942),Queen Elizabeth (Group 3),Battleship,430,"5""",5+,73/24,"Aircraft 2, Torpedo Belt 2, Radar",warspite_1942.png,royal_navy_ensign.png,Great Britain,823
558,Warspite (1943),Queen Elizabeth (Group 3),Battleship,425,"5""",5+,73/24,"Torpedo Belt 2, Radar",warspite_1942.png,royal_navy_ensign.png,Great Britain,824
559,Warspite (1944),Queen Elizabeth (Group 3),Battleship,405,"4""",5+,73/24,"Torpedo Belt 2, Advanced Radar",warspite_1942.png,royal_navy_ensign.png,Great Britain,825
560,Barham (1941),Queen Elizabeth (Group 1),Battleship,400,"5""",5+,73/24,"Aircraft 2, Torpedo Belt 2",barham_1941.png,royal_navy_ensign.png,Great Britain,826
561,Malaya (1942),Queen Elizabeth (Group 1),Battleship,385,"5""",5+,71/23,"Aircraft 2, Torpedo Belt 2",malaya_1937.png,royal_navy_ensign.png,Great Britain,827
562,Malaya (1943),Queen Elizabeth (Group 1),Battleship,435,"5""",5+,71/23,"Torpedo Belt 2, Radar",malaya_1937.png,royal_navy_ensign.png,Great Britain,828
563,Malaya (1944),Queen Elizabeth (Group 1),Battleship,405,"5""",5+,71/23,"Torpedo Belt 2, Radar",malaya_1937.png,royal_navy_ensign.png,Great Britain,829
564,Valiant (1943),Queen Elizabeth (Group 2),Battleship,415,"5""",5+,73/24,"Torpedo Belt 2, Radar",valiant_1939.png,royal_navy_ensign.png,Great Britain,830
565,Valiant (1944),Queen Elizabeth (Group 2),Battleship,435,"5""",5+,73/24,"Torpedo Belt 2, Advanced Radar",valiant_1939.png,royal_navy_ensign.png,Great Britain,831
566,Renown,Renown,Battleship,370,"6""",5+,74/24,"Aircraft 2, Torpedo Belt 2, Armored Deck",renown_1941.png,royal_navy_ensign.png,Great Britain,832
567,Renown (1942),Renown,Battleship,410,"6""",5+,74/24,"Aircraft 2, Torpedo Belt 2, Armored Deck, Radar",renown_1941.png,royal_navy_ensign.png,Great Britain,833
568,Renown (1943),Renown,Battleship,410,"6""",5+,74/24,"Torpedo Belt 2, Armored Deck, Radar",renown_1941.png,royal_navy_ensign.png,Great Britain,834
569,Renown (1944),Renown,Battleship,420,"6""",5+,74/24,"Torpedo Belt 2, Armored Deck, Radar",renown_1944.png,royal_navy_ensign.png,Great Britain,835
570,Renown (1945),Renown,Battleship,400,"6""",5+,74/24,"Torpedo Belt 2, Armored Deck, Radar",renown_1944.png,royal_navy_ensign.png,Great Britain,836
571,Repulse,Renown,Battleship,360,"6""",4+,77/25,"Aircraft 2, Torpedo Belt 2, Armored Deck",repulse_1941.png,royal_navy_ensign.png,Great Britain,837
572,Repulse (1940),Renown,Battleship,360,"6""",4+,77/25,"Aircraft 2, Torpedo Belt 2, Armored Deck",repulse_1941.png,royal_navy_ensign.png,Great Britain,838
573,Repulse (1941),Renown,Battleship,405,"6""",4+,77/25,"Aircraft 2, Torpedo Belt 2, Armored Deck, Radar",repulse_1941.png,royal_navy_ensign.png,Great Britain,839
574,Revenge,Revenge,Battleship,365,"4""",5+,65/21,Torpedo Belt 2,royal_sov_1935.png,royal_navy_ensign.png,Great Britain,840
575,Ramllies,Revenge,Battleship,375,"4""",5+,67/22,Torpedo Belt 2,royal_sov_1935.png,royal_navy_ensign.png,Great Britain,841
576,Resolution,Revenge,Battleship,375,"4""",5+,65/21,"Aircraft 1, Torpedo Belt 2",resolution_1942.png,royal_navy_ensign.png,Great Britain,842
577,Royal Oak,Revenge,Battleship,370,"4""",5+,66/22,Torpedo Belt 2,royal_oak_1940.png,royal_navy_ensign.png,Great Britain,843
578,Ramllies (1942),Revenge,Battleship,415,"4""",5+,67/22,"Torpedo Belt 2, Radar",royal_sov_1935.png,royal_navy_ensign.png,Great Britain,844
579,Ramllies (1943),Revenge,Battleship,410,"4""",5+,67/22,"Torpedo Belt 2, Radar",royal_sov_1935.png,royal_navy_ensign.png,Great Britain,845
580,Resolution (1941),Revenge,Battleship,380,"4""",5+,65/21,"Aircraft 1, Torpedo Belt 2",resolution_1942.png,royal_navy_ensign.png,Great Britain,846
581,Resolution (1942),Revenge,Battleship,455,"4""",5+,65/21,"Aircraft 1, Torpedo Belt 2, Radar",resolution_1942.png,royal_navy_ensign.png,Great Britain,847
582,Resolution (1943),Revenge,Battleship,435,"4""",5+,65/21,"Torpedo Belt 2, Radar",resolution_1942.png,royal_navy_ensign.png,Great Britain,848
583,Revenge (1942),Revenge,Battleship,405,"4""",5+,65/21,"Torpedo Belt 2, Radar",royal_sov_1935.png,royal_navy_ensign.png,Great Britain,849
584,Royal Sovereign (1941),Revenge,Battleship,370,"4""",5+,65/21,Torpedo Belt 2,royal_sov_1935.png,royal_navy_ensign.png,Great Britain,850
585,Royal Sovereign (1942),Revenge,Battleship,415,"4""",5+,65/21,"Torpedo Belt 2, Radar",royal_sov_1935.png,royal_navy_ensign.png,Great Britain,851
586,Royal Sovereign (1943),Revenge,Battleship,425,"4""",5+,65/21,"Torpedo Belt 2, Radar",royal_sov_1935.png,royal_navy_ensign.png,Great Britain,852
587,Vanguard,Vanguard,Battleship,650,"6""",7+,103/34,"Aircraft 3, Torpedo Belt 3, Armored Deck, Advanced Radar, Sub-Hunter",vanguard_1946.png,royal_navy_ensign.png,Great Britain,854
588,Activity,Activity,Carrier,60,"4""",1+,29/9,"Aircraft 3, Carrier, Radar",mac_1943.png,royal_navy_ensign.png,Great Britain,855
589,Archer,Archer,Carrier,60,"3""",1+,26/8,"Aircraft 4, Carrier",archer_1941.png,royal_navy_ensign.png,Great Britain,856
590,Archer (1942),Archer,Carrier,65,"3""",1+,26/8,"Aircraft 4, Carrier",archer_1941.png,royal_navy_ensign.png,Great Britain,857
591,Archer (1943),Archer,Carrier,70,"3""",1+,26/8,"Aircraft 4, Carrier",archer_1941.png,royal_navy_ensign.png,Great Britain,858
592,Argus,Argus,Carrier,80,"4""",1+,34/11,"Aircraft 5, Carrier",argus_1942.png,royal_navy_ensign.png,Great Britain,859
593,Argus (1940),Argus,Carrier,90,"4""",1+,34/11,"Aircraft 5, Carrier",argus_1942.png,royal_navy_ensign.png,Great Britain,860
594,Argus (1942),Argus,Carrier,95,"4""",1+,34/11,"Aircraft 5, Carrier",argus_1942.png,royal_navy_ensign.png,Great Britain,861
595,Ark Royal,Ark Royal,Carrier,250,"6""",3+,55/18,"Aircraft 15, Torpedo Belt 2, Carrier",ark_royal_1941.png,royal_navy_ensign.png,Great Britain,862
596,Ark Royal (1941),Ark Royal,Carrier,265,"6""",3+,55/18,"Aircraft 15, Torpedo Belt 2, Carrier",ark_royal_1941.png,royal_navy_ensign.png,Great Britain,863
597,Attacker,Attacker,Carrier,85,"4""",1+,28/9,"Aircraft 5, Carrier, Radar",attacker_1942.png,royal_navy_ensign.png,Great Britain,864
598,Battler (1943),Attacker,Carrier,95,"4""",1+,28/9,"Aircraft 5, Carrier, Radar",attacker_1942.png,royal_navy_ensign.png,Great Britain,865
599,Searcher (1944),Attacker,Carrier,90,"4""",1+,28/9,"Aircraft 5, Carrier, Radar",attacker_1942.png,royal_navy_ensign.png,Great Britain,866
600,Fencer (1945),Attacker,Carrier,90,"4""",1+,28/9,"Aircraft 5, Carrier, Radar",attacker_1942.png,royal_navy_ensign.png,Great Britain,867
601,Eagle,Audacious,Carrier,300,"6""",3+,92/30,"Aircraft 19, Torpedo Belt 2, Carrier, Advanced Radar, Armored Deck",audacious_1946.png,royal_navy_ensign.png,Great Britain,868
602,Audacity,Audacity,Carrier,50,"3""",1+,22/7,"Aircraft 2, Carrier",mac_1943.png,royal_navy_ensign.png,Great Britain,869
603,Avenger,Avenger,Carrier,60,"3""",1+,30/10,"Aircraft 3, Carrier, Radar",biter_1943.png,royal_navy_ensign.png,Great Britain,870
604,Biter (1941),Avenger,Carrier,65,"3""",1+,31/10,"Aircraft 3, Carrier, Radar",biter_1943.png,royal_navy_ensign.png,Great Britain,871
605,Biter (1942),Avenger,Carrier,70,"3""",1+,31/10,"Aircraft 3, Carrier, Radar",biter_1943.png,royal_navy_ensign.png,Great Britain,872
606,Dasher (1942),Avenger,Carrier,65,"3""",1+,30/10,"Aircraft 3, Carrier, Radar",biter_1943.png,royal_navy_ensign.png,Great Britain,873
607,Campania,Campania,Carrier,65,"3""",1+,32/10,"Aircraft 3, Carrier, Advanced Radar",campania_1945.png,royal_navy_ensign.png,Great Britain,874
608,Colossus,Colossus,Carrier,130,"5""",1+,36/12,"Aircraft 9, Carrier, Advanced Radar, Sub-Hunter",colossus_1944.png,royal_navy_ensign.png,Great Britain,875
609,Colossus (1945),Colossus,Carrier,135,"5""",1+,36/12,"Aircraft 9, Carrier, Advanced Radar, Sub-Hunter",colossus_1944.png,royal_navy_ensign.png,Great Britain,876
610,Ocean (1945),Colossus,Carrier,140,"5""",1+,36/12,"Aircraft 9, Carrier, Advanced Radar, Sub-Hunter",colossus_1944.png,royal_navy_ensign.png,Great Britain,877
611,Courageous,Courageous,Carrier,180,"6""",2+,55/18,"Aircraft 12, Torpedo Belt 2, Carrier",courageous_1939.png,royal_navy_ensign.png,Great Britain,878
612,Eagle,Audacious,Carrier,110,"4""",3+,54/18,"Aircraft 5, Torpedo Belt 2, Carrier",eagle_1942.png,royal_navy_ensign.png,Great Britain,879
613,Eagle (1942),Eagle,Carrier,135,"4""",3+,54/18,"Aircraft 5, Torpedo Belt 2, Carrier, Radar",eagle_1942.png,royal_navy_ensign.png,Great Britain,880
614,Furious,Furious,Carrier,160,"6""",2+,54/18,"Aircraft 9, Torpedo Belt 2, Carrier",furious_1943.png,royal_navy_ensign.png,Great Britain,881
615,Furious (1941),Furious,Carrier,165,"6""",2+,54/18,"Aircraft 9, Torpedo Belt 2, Carrier",furious_1943.png,royal_navy_ensign.png,Great Britain,882
616,Furious (1942),Furious,Carrier,175,"6""",2+,57/19,"Aircraft 9, Torpedo Belt 2, Carrier",furious_1943.png,royal_navy_ensign.png,Great Britain,883
617,Furious (1943),Furious,Carrier,220,"6""",2+,57/19,"Aircraft 9, Torpedo Belt 2, Carrier, Radar",furious_1943.png,royal_navy_ensign.png,Great Britain,884
618,Hermes,Hermes,Carrier,95,"5""",2+,27/9,"Aircraft 5, Torpedo Belt 2, Carrier",hermes_1942.png,royal_navy_ensign.png,Great Britain,885
619,Illustrious,Illustrious,Carrier,180,"6""",3+,57/19,"Aircraft 8, Torpedo Belt 2, Carrier, Armored Deck",illustrious_1943.png,royal_navy_ensign.png,Great Britain,886
620,Illustrious (1941),Illustrious,Carrier,185,"6""",3+,57/19,"Aircraft 8, Torpedo Belt 2, Carrier, Armored Deck",illustrious_1943.png,royal_navy_ensign.png,Great Britain,887
621,Illustrious (1943),Illustrious,Carrier,220,"6""",3+,57/19,"Aircraft 8, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",illustrious_1943.png,royal_navy_ensign.png,Great Britain,888
622,Illustrious (1943),Illustrious,Carrier,245,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",illustrious_1943.png,royal_navy_ensign.png,Great Britain,889
623,Illustrious (1944),Illustrious,Carrier,275,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",illustrious_1943.png,royal_navy_ensign.png,Great Britain,890
624,Formidable (1943),Illustrious,Carrier,210,"6""",3+,57/19,"Aircraft 8, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",formidable_1942.png,royal_navy_ensign.png,Great Britain,891
625,Formidable (1943),Illustrious,Carrier,235,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",formidable_1942.png,royal_navy_ensign.png,Great Britain,892
626,Formidable (1944),Illustrious,Carrier,270,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",formidable_1942.png,royal_navy_ensign.png,Great Britain,893
627,Formidable (1945),Illustrious,Carrier,280,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",formidable_1942.png,royal_navy_ensign.png,Great Britain,894
628,Victorious (1943),Illustrious,Carrier,235,"6""",3+,57/19,"Aircraft 8, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",victorious_1945.png,royal_navy_ensign.png,Great Britain,895
629,Victorious (1943),Illustrious,Carrier,260,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",victorious_1945.png,royal_navy_ensign.png,Great Britain,896
630,Victorious (1944),Illustrious,Carrier,290,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",victorious_1945.png,royal_navy_ensign.png,Great Britain,897
631,Victorious (1945),Illustrious,Carrier,290,"6""",3+,57/19,"Aircraft 13, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",victorious_1945.png,royal_navy_ensign.png,Great Britain,898
632,Implacable,Implacable,Carrier,300,"6""",3+,64/21,"Aircraft 20, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",implacable_1944.png,royal_navy_ensign.png,Great Britain,899
633,Implacable (1944),Implacable,Carrier,250,"6""",3+,64/21,"Aircraft 15, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",implacable_1944.png,royal_navy_ensign.png,Great Britain,900
634,Implacable (1945),Implacable,Carrier,315,"6""",3+,64/21,"Aircraft 20, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",implacable_1944.png,royal_navy_ensign.png,Great Britain,901
635,Indefatigable (1945),Implacable,Carrier,310,"6""",3+,64/21,"Aircraft 20, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",indefatigable_1945.png,royal_navy_ensign.png,Great Britain,902
636,Indomitable,Indomitable,Carrier,220,"6""",3+,59/19,"Aircraft 11, Torpedo Belt 2, Carrier, Armored Deck, Radar",indomitable_1942.png,royal_navy_ensign.png,Great Britain,903
637,Indomitable (1942),Indomitable,Carrier,245,"6""",3+,59/19,"Aircraft 11, Torpedo Belt 2, Carrier, Armored Deck, Radar",indomitable_1942.png,royal_navy_ensign.png,Great Britain,904
638,Indomitable (1943),Indomitable,Carrier,295,"6""",3+,59/19,"Aircraft 14, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar",indomitable_1942.png,royal_navy_ensign.png,Great Britain,905
639,Indomitable (1944),Indomitable,Carrier,345,"6""",3+,59/19,"Aircraft 14, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",indomitable_1944.png,royal_navy_ensign.png,Great Britain,906
640,Indomitable (1945),Indomitable,Carrier,345,"6""",3+,59/19,"Aircraft 14, Torpedo Belt 2, Carrier, Armored Deck, Advanced Radar, Sub-Hunter",indomitable_1944.png,royal_navy_ensign.png,Great Britain,907
641,Malta,Malta,Carrier,325,"6""",3+,114/38,"Aircraft 24, Torpedo Belt 3, Carrier, Advanced Radar",malta_1946.png,royal_navy_ensign.png,Great Britain,908
642,Empire MacAlpine,MAC,Carrier,40,"2""",1+,32/10,"Aircraft 1, Carrier, Radar",mac_1943.png,royal_navy_ensign.png,Great Britain,909
643,Pretoria Castle,Pretoria Castle,Carrier,75,"4""",1+,47/15,"Aircraft 3, Carrier, Advanced Radar",pretoria_castle_1943.png,royal_navy_ensign.png,Great Britain,910
644,Ameer,Ruler,Carrier,85,"4""",1+,31/10,"Aircraft 5, Carrier, Advanced Radar",ruler_1943.png,royal_navy_ensign.png,Great Britain,911
645,Arbiter (1945),Ruler,Carrier,90,"4""",1+,31/10,"Aircraft 5, Carrier, Advanced Radar",ruler_1943.png,royal_navy_ensign.png,Great Britain,912
646,Trouncer (1945),Ruler,Carrier,95,"4""",1+,31/10,"Aircraft 5, Carrier, Advanced Radar",ruler_1943.png,royal_navy_ensign.png,Great Britain,913
647,Unicorn,Unicorn,Carrier,135,"5""",1+,41/13,"Aircraft 9, Carrier, Radar",unicorn_1943.png,royal_navy_ensign.png,Great Britain,914
648,Unicorn (1944),Unicorn,Carrier,150,"5""",1+,41/13,"Aircraft 9, Carrier, Advanced Radar, Sub-Hunter",unicorn_1943.png,royal_navy_ensign.png,Great Britain,915
649,Vindex,Vindex,Carrier,75,"3""",1+,34/11,"Aircraft 4, Carrier, Advanced Radar",vindex_1944.png,royal_navy_ensign.png,Great Britain,916
650,Arethusa,Arethusa,Cruiser,80,"6""",2+,13/4,"Aircraft 1, Agile, Sub Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,917
651,Aurora,Arethusa,Cruiser,80,"6""",2+,13/4,"Agile, Sub Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,918
652,Galatea,Arethusa,Cruiser,90,"6""",2+,13/4,"Aircraft 1, Agile, Sub Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,919
653,Arethusa (1941),Arethusa,Cruiser,90,"6""",2+,13/4,"Agile, Radar, Sub-Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,920
654,Arethusa (1942),Arethusa,Cruiser,100,"6""",2+,13/4,"Agile, Radar, Sub-Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,921
655,Arethusa (1944),Arethusa,Cruiser,110,"6""",2+,13/4,"Agile, Radar, Sub-Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,922
656,Aurora (1940),Arethusa,Cruiser,85,"6""",2+,13/4,"Aircraft 1, Agile, Sub Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,923
657,Aurora (1941),Arethusa,Cruiser,95,"6""",2+,13/4,"Agile, Radar, Sub-Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,924
658,Aurora (1944),Arethusa,Cruiser,100,"6""",2+,13/4,"Aircraft 1, Agile, Radar, Sub-Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,925
659,Galatea (1941),Arethusa,Cruiser,100,"6""",2+,13/4,"Agile, Sub Hunter",arethusa_1941.png,royal_navy_ensign.png,Great Britain,926
660,Penelope (1941),Arethusa,Cruiser,100,"6""",2+,13/4,"Agile, Radar",arethusa_1941.png,royal_navy_ensign.png,Great Britain,927
661,Penelope (1944),Arethusa,Cruiser,105,"6""",2+,13/4,"Agile, Radar",arethusa_1941.png,royal_navy_ensign.png,Great Britain,928
662,Bellona,Bellona,Cruiser,85,"6""",3+,15/5,"Agile, Radar, Sub-Hunter",bellona_1943.png,royal_navy_ensign.png,Great Britain,929
663,Bellona (1945),Bellona,Cruiser,90,"6""",3+,15/5,"Agile, Radar, Sub-Hunter",bellona_1943.png,royal_navy_ensign.png,Great Britain,930
664,Royalist (1943),Bellona,Cruiser,90,"6""",3+,15/5,"Agile, Radar, Sub-Hunter",bellona_1943.png,royal_navy_ensign.png,Great Britain,931
665,Black Prince (1944),Bellona,Cruiser,95,"6""",3+,15/5,"Agile, Radar, Sub-Hunter",bellona_1943.png,royal_navy_ensign.png,Great Britain,932
666,Black Prince (1945),Bellona,Cruiser,95,"6""",3+,15/5,"Agile, Radar, Sub-Hunter",bellona_1943.png,royal_navy_ensign.png,Great Britain,933
667,Coventry,C (Type 1),Cruiser,50,"6""",2+,11/3,Agile,c1_class_1936.png,royal_navy_ensign.png,Great Britain,934
668,Caledon,C (Type 2),Cruiser,70,"6""",2+,10/3,Agile,c2_class_1943.png,royal_navy_ensign.png,Great Britain,935
669,Colombo,C (Type 2),Cruiser,75,"6""",2+,11/3,Agile,c2_class_1943.png,royal_navy_ensign.png,Great Britain,936
670,Caledon (1944),C (Type 2),Cruiser,75,"6""",2+,10/3,Agile,c2_class_1943.png,royal_navy_ensign.png,Great Britain,937
671,Colombo (1945),C (Type 2),Cruiser,80,"6""",2+,11/3,Agile,c2_class_1943.png,royal_navy_ensign.png,Great Britain,938
672,Cairo,C (Type 3A),Cruiser,50,"6""",2+,10/3,Agile,c3a_class_1941.png,royal_navy_ensign.png,Great Britain,939
673,Carlisle,C (Type 3A),Cruiser,55,"6""",2+,11/3,Agile,c3a_class_1941.png,royal_navy_ensign.png,Great Britain,940
674,Cairo (1941),C (Type 3A),Cruiser,60,"6""",2+,10/3,"Agile, Radar",c3a_class_1941.png,royal_navy_ensign.png,Great Britain,941
675,Carlisle (1941),C (Type 3A),Cruiser,70,"6""",2+,11/3,"Agile, Radar",c3a_class_1941.png,royal_navy_ensign.png,Great Britain,942
676,Curacoa (1941),C (Type 3A),Cruiser,65,"6""",2+,11/3,"Agile, Radar",c3a_class_1941.png,royal_navy_ensign.png,Great Britain,943
677,Calypso,C (Type 3B),Cruiser,65,"6""",2+,10/3,Agile,c3b_class_1941.png,royal_navy_ensign.png,Great Britain,944
678,Capetown,C (Type 3B),Cruiser,70,"6""",2+,11/3,Agile,c3b_class_1941.png,royal_navy_ensign.png,Great Britain,945
679,Capetown (1942),C (Type 3B),Cruiser,80,"6""",2+,11/3,"Agile, Radar",c3b_class_1941.png,royal_navy_ensign.png,Great Britain,946
680,Cardiff (1943),C (Type 3B),Cruiser,80,"6""",2+,11/3,"Agile, Radar",c3b_class_1941.png,royal_navy_ensign.png,Great Britain,947
681,Danae,Danae,Cruiser,70,"6""",2+,12/4,Agile,danae_1939.png,royal_navy_ensign.png,Great Britain,948
682,Danae (1943),Danae,Cruiser,80,"6""",2+,12/4,"Agile, Radar",danae_1939.png,royal_navy_ensign.png,Great Britain,949
683,Dauntless (1942),Danae,Cruiser,80,"6""",2+,12/4,"Agile, Radar",danae_1939.png,royal_navy_ensign.png,Great Britain,951
684,Delhi (1942),Danae,Cruiser,60,"6""",2+,12/4,"Agile, Radar",danae_1939.png,royal_navy_ensign.png,Great Britain,952
685,Delhi (1944),Danae,Cruiser,65,"6""",2+,12/4,"Agile, Radar",danae_1939.png,royal_navy_ensign.png,Great Britain,953
686,Diomede (1943),Danae,Cruiser,80,"6""",2+,12/4,"Agile, Radar",danae_1939.png,royal_navy_ensign.png,Great Britain,954
687,Dunedin (1941),Danae,Cruiser,80,"6""",2+,12/4,"Agile, Radar",danae_1939.png,royal_navy_ensign.png,Great Britain,957
688,Dido,Dido (Group 1),Cruiser,90,"6""",3+,14/4,"Agile, Radar, Sub-Hunter",dido1_1940.png,royal_navy_ensign.png,Great Britain,958
689,Bonaventure,Dido (Group 1),Cruiser,80,"6""",3+,14/4,"Agile, Sub-Hunter",dido1_1940.png,royal_navy_ensign.png,Great Britain,959
